貼文編號,粉絲專頁編號,粉絲專頁名稱,標題,說明,期間（秒）,發佈時間,說明文字類型,永久連結,多文發佈貼文,是分享的貼文,貼文類型,語言,自訂標籤,贊助內容狀態,資料留言,日期,觸及人數,心情、留言和分享,心情,留言,分享,總點擊次數,符合目標廣告受眾的用戶瀏覽情形（Photo Click）,其他點擊次數,連結點擊次數,,,,,,,
1.61E+15,4.94E+14,MindDuo親子共讀,"今年兒童節，台灣一起夢想公益協會特別與幾個微型社福單位合作，想要凝聚大家的力量協助社會上一群較弱勢的孩子們。

其中，MindDuo親子共讀也想邀請大家一起陪伴30位弱勢兒童透過閱讀拾回自信！透過閱讀推廣多元學習課程，提升30名學童學習成就感！
社團法人恩物社會服務推廣協會自成立以來致力推動兒少志願服務及弱勢兒童閱讀服務，希望能提供更多元的學習機會給孩子們。
這次透過募款專案提供30位弱勢兒童閱讀服務及兒少志工培育，帶著孩子透過閱讀開闊視野，同時上街宣導議題學習與路人對談，培養溝通表達能力。

除了兒童閱讀外也可以參考其他專案喔，希望今年兒童節可以有更多孩子在溫柔的社會支持下平安長大☺️

＃孩有課程上 ＃一起夢想兒童節特別企劃",,0,03/28/2023 07:08,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0Xc18kRMyxmWmyMvQENMm8PntuFvoAgLzFFkryj4ZdW5w7TEeQ5SWwD7qLtTwSZzil,0,1,相片,,,,,總期間,291,58,55,2,1,2,2,,,,,,,,,
1.20E+15,1.00E+14,MindDuo親子共讀,"#留言處有驚喜
#已開獎
你以為這是關於一隻可愛小貓的故事？🐾
其實，這是一本關於「陪伴」、「理解」和「愛」的療癒繪本。
/
在某個不起眼的轉角，
一碗牛奶🥛、一個紙箱📦，
竟悄悄地改變了一個人的生活。
這不是一隻特別的貓，
但卻在無聲中陪伴著一顆需要傾聽的心。
當人們願意放慢腳步、願意多看一眼，
或許就能發現，在彼此陪伴的當下，
我們也悄悄成為了彼此生命中的光。
/
#小編讀後心得：
這是一本會讓人靜靜看完後，默默紅了眼眶的繪本。
不是說貓的故事，也不是某個具名角色的故事，
而是屬於「每一個曾經被理解或渴望被理解的你我」的故事。
繪本中從貓咪的視角切入，
訴說著那些說不出口的孤單與想被愛的心情，
簡單卻溫柔，讓人忍不住一讀再讀，反覆回味。

❓ 你曾經也因為一個小小的陪伴而感受到力量嗎？
和孩子討論並留言和我們分享，或許你也正是別人生命中的那一碗溫熱的牛奶。🥹✨",,0,03/28/2025 05:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid026HEdNkfxj4b1LnxfhodJY9iHGnrH8EEYzwhKT4kqCfL8179ibapwkMWay1jcDyC8l,0,0,相片,,,,,總期間,8383,3036,515,199,164,152,253,227,26,,1,,,,,
1.61E+15,4.94E+14,MindDuo親子共讀,"這裡有今年最生動的孩子動物啟蒙書🐾🐾
喜歡動物的小小孩絕對必須擁有🥰
《哈囉，大熊太太！》《哈囉，鯨魚先生！》
精緻又有趣的互動機關，
讓孩子在互動中輕鬆記住有趣知識😊

🦊哈囉狐狸太太！
你的尾巴怎麼那麼臭？
🐿哈囉松鼠太太！
原來你的記性很好？
🐙哈囉章魚太太！
原來你有三個心臟？
🦭哈囉海豹太太！
原來妳小時候不會游泳？

《哈囉，大熊太太！》《哈囉，鯨魚先生！》
運用鮮豔可愛的色調🖌
讓孩子對書中的動物世界留下深刻的印象，
小小的書中蘊含著60則連大人都不知道的超有趣知識😻
快點來和孩子一起認識你所不知道的動物吧！",,0,03/29/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid023w3u22X13tRdXA8MXWVcQ7pXGpym55EBsrzf39AyqADMsBZcrQQrBdPEKwKdPngel,0,0,相片,,,,,總期間,463,164,150,10,4,27,19,8,,,,,,,,
9.22E+14,1.00E+14,MindDuo親子共讀,"#已開獎 
______________________________________________

#留言處有驚喜
#第一套從棲息地認識臺灣的文化寶盒
在城市裡並不只有高樓大廈
在公園、河堤、校園
也都有種動植物鄰居🐾🌳
跟著MEFA與小黑啤 一起來看看吧🔍
/
你有沒有想過
城市也是一種棲息地喔！🏙️
麻雀、赤腹松鼠
白頭翁、綠繡眼
是不是都很熟悉呢？
陪著孩子一起進入城市的棲息地
讓我們一起更認識
與我們一起生活在周遭的鄰居吧！
/
除了城市棲息地之外
這套寶盒共集結了
臺灣最具代表性的 5 大棲息地
由高至低
依生態原型繪製地圖🗺️
讓棲息地的特色躍然紙上~
/
寶盒裡包含繪本、地圖、卡牌
不只有各自使用玩法
也可透過形狀配對、剪影對照
花紋記憶、字詞拼湊等組合技
擴充 10 種以上玩法
不論是想孩子自己玩
全家一起玩
寶盒的高度互動性都能滿足你的需求！
 MEFA 蒙特梭利教育發展學會 Montessori Education Foundation Association
#把臺灣山海帶回家",,0,03/29/2024 07:01,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02p6ga5oaetV5Y3WNJ4XY8H6i1krEuHU1T3arppfhXB9hqdao9b1fRjctzFAfLMzATl,0,0,相片,,,,,總期間,14253,1637,601,540,496,891,668,223,,1,,,,,,
1.62E+15,4.94E+14,MindDuo親子共讀,"＃驚喜在照片裡
天文學家怎麼看十二星座運勢？
浩瀚的宇宙裡到底隱藏著那些秘密🪐
孩子的志願是成為科學家、藝術家，還是一位太空人呢💫
👉《動物小夥伴的超級太空週末》一次滿足多種願望！

這本繪本透過不同角色互動，
以淺白的口吻介紹各種天文小知識，
搭配豐富插圖讓科學變得平易近人，
很適合準備踏入校園，
或對宇宙有著無盡好奇心的孩子🧐

👉共讀小技巧：
父母親可以在陪伴閱讀的過程裡，
和孩子扮演不同角色，進行對話和互動，
也是增近親子關係的方式之一喔🥰

雖然繪本中認為星座運勢是哲學而非天文學，
但小編也好奇父母親們是否會重視孩子的星座呢？
跟我們分享就有機會把書籍帶回家喔😆",,0,03/30/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid021VQTXAdJxQjGxXGB9Mf12Hb58GMA6xBb7J4vKCEQSF9qakRUff5GWi8gBkecPQ5kl,0,0,相片,,,,,總期間,346,420,184,169,67,6,3,3,,,,,,,,
1.62E+15,4.94E+14,MindDuo親子共讀,"#這篇貼文有彩蛋
感謝各位粉絲的支持💓
我們的粉絲數快要突破6萬啦（撒花🥳
在這個我們即將邁向7萬粉的神聖時刻，
MindDuo決定要做一項重要的決定！
那就是我們要取一個響噹噹的中文名稱啦‼
更重要的是，
MindDuo的中文名字決定權掌握在各位粉絲手中！！
趕快動動您的手指，投下神聖的一票🗳

如果覺得小編們想的名字都太～沒～創～意～了！
也開放粉絲們發揮創意，幫MindDuo想一個中文名稱唷🫶

問卷所花費時間大約一分鐘，
完整填答就有機會獲得超精美的繪本唷！
小編將會根據投票結果，
抽出投票最後最高票選項中的一位獲得
🦖「恐龍先生流鼻涕之後」
以及小編們覺得粉絲幫我們想最有創意的名字獲得
🐱「大藝術喵，闖進世界名畫的貓」
小編將在4/7抽出得獎者唷😍

點我投票抽繪本！
https://forms.gle/amKsCyaRHPRNoBJZ8",,0,03/31/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid024kZGYBpxtaYcdFbTLp9sAJUQnRCp8EBRmxq68VUSvNhKhBCgrYhEz4wLZMRv5BDpl,0,0,相片,,,,,總期間,320,369,242,87,40,17,5,11,1,,,,,,,
1.20E+15,1.00E+14,MindDuo親子共讀,"#留言區有驚喜 
#一本需要直著翻的繪本 
#已開獎

一隻貓頭鷹直直往下掉落 
「你是不是睡著了啊？」
身邊的蝙蝠🦇
掛在天空的星星✨
以及美麗的月亮🌙
都嚇得一身冷汗

貓頭鷹是真的睡著了嗎
他接著張開眼睛
發現自己確實再往下掉落中
他不疾不徐的看著讀者
畢竟他也沒什麼好擔心的了
是吧

因為它是一隻貓頭鷹🦉
翅膀一張開就能
展翅高飛
在空中翱翔

或許最一開始的它就沒有睡著？
是不是只是嚇人的呢？
作者五味太郎問道
他說他「下次再去問問貓頭鷹吧」

小熊出版 Little Bear Books",,0,03/31/2025 05:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02r3w83yEwc458ni7hs6rbgkSoAmDdwDGnud31ZYEugcey36orN2epakoE1vhuoX2fl,0,0,相片,,,,,總期間,12694,5162,755,274,241,240,492,403,89,,,,,,,
9.24E+14,1.00E+14,MindDuo親子共讀,"#兒童節 
#親子旅遊好去處
▍4/4 兒童節連假旅遊懶人包！時間地點一次看
👉🏻https://www.benq.com/zh-tw/reading/mindduo/family-activities/activity-apr-2022.html
/
兒童節4天連假還想不到
要帶孩子去哪裡玩嗎？😵
MindDuo的貼心小編們
整理了北中南各地
親子旅遊的好去處
讓大人小孩一起同樂✨
/
歡迎大家跟小編說
你要帶孩子去過哪邊玩
分享你的連假旅遊好提案🔅
/
注意看🧐
猜猜圖片中有什麼樣的小昆蟲
MindDuo小編將在連假中
分享相關的精選繪本呦✨",,0,04/02/2024 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02mVyNNtQZtz5JckjLB2XTfDUrHbwXZGerjEUVKEjPvnuAJWoc4LHxHbtnaQ9eG9Jwl,0,0,相片,,,,,總期間,4478,33,29,3,1,103,97,,6,,,,,,,
1.62E+15,4.94E+14,MindDuo親子共讀,"#文末有驚喜 
MindDuo很榮幸與曾心怡臨床心理師 聯名合作😍
一起為大家推薦優質又療癒的繪本啦～
今天要為大家介紹的是超人氣日本作家
吉竹伸介的《逃離吧！腳就是用來跑的》🙌

當和孩子相處產生摩擦時，
覺得雙方都快被負面情緒淹沒了😔
該怎麼辦才好呢......?
有時，暫時逃離，
並不是一件需要感到罪惡的事唷！

《逃離吧！腳就是用來跑的》
講述我們生命中一定會出現的一種人，
是一種沒有想像力的人，
無法想像他的行為、言語會帶給他人多大的傷害😵
當碰到這樣的人時，儘管逃跑吧，
去找那些真正理解你、愛你的人❤
這才能使你在療癒當中慢慢成長茁壯，
去勇敢面對那些傷害！

心怡心理師建議⭐️
父母和孩子雙方無法理解彼此時，
不訪給雙方一點空間和時間，
去想想那些令你感到溫暖、療癒的事物！
暫時的遠離，並不代表逃避，
找回屬於自己最舒服的狀態並不用有罪惡感唷☺

和孩子相處時心很累的時刻🥹
你都是怎麼調適的呢～？
留言告訴小編吧！

贈書方式：
1. 留言和孩子相處時心很累的時刻，你都是怎麼調適的呢
2. 按讚 心理師的媽寶研究室—曾心怡臨床心理師 粉專，並上傳截圖
3. 小編將在4/12抽出一位獲得《逃離吧！腳就是用來跑的》！",,0,04/03/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0JzQSmz2reotN9ihLghehGFHTss4iT6CHABJQxF7asdDLxnCeZWDcMKb1N2scxt3Nl,0,0,相片,,,,,總期間,446,329,157,123,49,15,8,7,,,,,,,,
9.24E+14,1.00E+14,MindDuo親子共讀,"#跟著MindDuo一起追螢河繪本週
隨著天氣越來越熱
在夜晚的森林裡
點點閃光也慢慢浮出🌟
/
每年的4、5月
是觀賞螢火蟲的最佳時機
台灣可以見到的螢火蟲種類大約有60幾種
近年來全台各地努力維護生態
期望能復育螢火蟲
各位小朋友可以透過
這次推薦的繪本看到
更多螢火蟲在書頁間起舞

在這個兒童節，小編為粉絲們帶來三本生態保育繪本
✨《科學不思議：點亮螢火蟲之光》
✨《哇!好棒的螢光旅舍:螢火蟲生態繪本》
✨《台灣生態尋寶趣》
跟著MindDuo一起追「螢」河去吧~
 /
👉想獲得這幾本閃亮亮的繪本，
那就趕緊關注小編接下來的貼文吧！",,0,04/03/2024 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid05hARQk6SWGmQcxjfKwTkkKRdBcqmqnvcqkY1AgirBVo82Jsak1zMuAnehVTmnpijl,0,0,相片,,,,,總期間,8755,121,110,3,8,134,130,3,1,,,,,,,
9.24E+14,1.00E+14,MindDuo親子共讀,"#已開獎
_____________________________________
#留言處有驚喜
#跟著MindDuo一起追螢河繪本週
螢火蟲不會再回來嗎?
/
從山林到鄉村
鄉村到都市
夏夜裡的點點閃光✨
似乎也隨著都市化的開發
慢慢淡化
/
從前的林間小溪
因都市化變成綠道暗溝
螢火蟲生長需要
陽光、空氣、土壤、水等
而這些，都被城市的暗溝藏起來
螢火蟲的家也就不見了
/
當大自然的連結被打破🔗
要讓它恢復，需要的時間，
比我們想象中還要長很多很多，
可能比任何人在
這個地球上生活的時間都要長...
/
在我們準備去賞螢的前後
讓這本書帶我們了解螢火蟲的世界
一起思考人類與大自然的平衡
並追尋那些
從未離開過我們的閃亮小生命🌟",,0,04/04/2024 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02z5PQ8WHJUdZUfBzrs3qCbKEC3vP6FgxtBnCnjj6CWsZ2nkMXuvkaMvZWS3BeQDAGl,0,0,相片,,,,,總期間,11713,985,374,303,308,727,538,189,,,,,,,,
1.62E+15,4.94E+14,MindDuo親子共讀,"#兒童節快樂 
#留言處有驚喜

大家還記得 #MindDuo線上書展 介紹的熱門書單嗎？
這本《不怕輸的才是贏家》榮獲粉絲票選第一名🥇
讓童趣故事帶領孩子培養面對挫折的勇氣❤️

在森林裡，
狐狸和大熊、獨角獸、兔子們一起競爭第一名獎盃，
每個小動物都發揮自己最擅長的技能，
卻在最後一刻...
發現大家都輸了？！
留下既錯愕又憤怒的可愛參賽者們在地上打滾😢

繪本情節是不是和家中好勝心強的寶貝們有點相似呢？
透過父母親帶領孩子共讀，
可以一起探討「輸贏」和「失敗」的意義，
用柔和插畫和溫柔口吻告訴孩子：
「成為第一名很優秀，但輸得起也很厲害喔！」

MindDuo祝福每個已經長大但仍懷抱赤子之心、
以及正在成長的孩子們兒童節快樂！
(票選MindDuo中文名的活動仍在進行中，歡迎大家來幫忙選名字><)",,0,04/05/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0MpYj8bQ7zYJ56FX1bmTP2Lzktsb4KD5NSGhGe1TFpVYPQPxzKWPXeGxJdFtNXrWCl,0,0,相片,,,,,總期間,400,507,287,162,58,17,10,7,,,,,,,,
9.24E+14,1.00E+14,MindDuo親子共讀,"#已開獎
__________________________________________
#MindDuo一起追螢河繪本週
#留言處有驚喜 
你能想像在熱鬧的台北市
有一個地方藏著螢火蟲的蹤跡嗎?
跟著亮亮一起來看看吧!🧐
/
嚮往都市的螢火蟲亮亮
終於踏上他夢寐以求的地方🌃
卻發現城市生活不如想象中那麼簡單
空氣、陽光、水、食物
都沒有那麼美好
/
還好有螢光旅舍🏨
這邊提供完善的設施
有蝸牛自助餐
以及溫暖的卵寶寶育嬰室
和方便蛻皮的更衣室
更有夜光舞會
一切都太棒啦~
/
邀請各位小小昆蟲探險家
讓我們一起探索🔍
螢火蟲在城市中的冒險旅程
並一窺牠們神奇的生命周期
讓這些小小螢光🌟
持續和我們一起生活在美麗寶島上~
五南讀書趣 Wunan Books",,0,04/05/2024 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0TR1a1V5SLdZGFV3xaAhr4b3vPwgQr9FtRvsWsNxSdRFVvmArXcYb5qgKsxxJZv3Rl,0,0,相片,,,,,總期間,10015,777,294,244,239,448,351,97,,,,,,,,
1.36E+15,4.94E+14,MindDuo親子共讀,"【免費索取】康軒學習雜誌試讀本

康軒學習雜誌分為學前版、初階版以及進階版，
分別適合不同年齡層的兒童閱讀。
雜誌多元有趣的主題內容，可以引發孩子主動閱讀的動機，
另外還搭配劇場情境式對話音檔，精彩內容可以隨身聽～
讓孩子能夠跨領域均衡學習，培養專注力！

這次的活動除了可以免費索取 #康軒學習雜誌 試讀本，
還機會獲得WiT MindDuo護眼檯燈喔😆
快來標記朋友，和他們分享這個好康活動吧🥳

免費索取試讀本👉https://bit.ly/3LlxR2b
讓孩子在「閱讀」中找到興趣❤

⚠️注意：WiT MindDuo護眼檯燈獲獎名單會由康軒文教事業股份有限公司抽出，MindDuo親子共讀粉絲團不會再另外公布獲獎名單。",,0,04/06/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0PYUUxoLocWuJKMzUS16wPP4AUw1VgtmTPWWzqsppSWu4SGhkmB1BGvK7PJbxGTTAl,0,0,相片,,,,,總期間,67,34,30,3,1,2,,,2,,,,,,,
1.36E+15,4.94E+14,MindDuo親子共讀,"「記得每層樓有八層階梯，
1, 2, 3, 4, 5, 6, 7, 8 轉彎...」
當看不見的時候，世界會變成甚麼樣子呢？

今天小編要介紹的繪本叫做《看不見》
書中透過圖像讓孩子體會，
當看不見時，
走樓梯都要小心地記得階梯數，
在馬路上需要靠地上的標誌指引方向➡
一片漆黑中，
其他的感官卻變得更敏銳
耳朵聽見「叭—叭—！」「轟隆轟隆—」各種聲響
鼻子聞到香甜的氣息，發現玉蘭花開了🌸
感覺到涼涼的觸感輕撫過肌膚，
就知道一陣清風吹過🍃

但是如果突然聽到了很大的聲響，
卻看不見發生了什麼事，
只能猜測是不是在施工？還是塞車？
而且也會害怕，
別人會不會用奇怪的眼光看自己呢😫

這本書的內容看似很沉重，
還好在最後來了個反轉的結局❗
「好可怕，我不玩了！」
原來主角是個正在玩蒙眼遊戲的小孩呀🙈
當他揭開眼罩時，眼前又重現七彩的世界了✨

#MindDuo推薦原因
這本書曾經獲得2013豐子愷兒童圖畫書獎、第37屆金鼎獎最佳兒童及少年圖書獎等獎項肯定，小編也覺得書中圖像和文字的編排非常具有巧思！透過本書，可以帶領孩子體驗視障人士的視角，讓孩子知道「看不見」的世界原來是這樣，也可以陪養孩子的同理心，教導孩子如何與自己不同的人群相處。

#適讀年齡：6-10歲
#MindDuo低年級書單推薦",,0,04/07/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02EeTPjyKXdmMDFWCXWzfycsfSwkkaUheguixURtSiDc4KDn67hWaja1qQQxm7Dtqsl,0,0,相片,,,,,總期間,31,52,46,6,0,1,1,,,,,,,,,
1.62E+15,4.94E+14,MindDuo親子共讀,"#驚喜在圖片中
MindDuo與專業心理師聯名合作第二彈！！
這次很榮幸與 兒童臨床心理師的診療筆記 
余尚澤臨床心理師合作推薦繪本🤩

您的孩子曾經有在外大吵大鬧，
甚至情緒失控的經驗嗎？
想必爸媽們碰到這樣的情況時，
一定會感到不知所措吧😱
尚澤心理師推薦情緒繪本《魔法抱抱》
來更加理解孩子的情緒唷💞

《魔法抱抱》
講述小恐龍有一天突然發火了！！
但他連自己為什麼發火都不知道呢😡
只知道這股怒火越燒越旺，
甚至燒傷了身邊珍愛的人事物🔥
這時阻止小恐龍怒火的，
其實是爸媽一個簡單卻溫柔的擁抱～

尚澤心理師表示，
當孩子情緒失控時，
爸媽的置之不理可能會造成反效果喲！
如果自己也正在氣頭上🤬
可以請另一伴先去與孩子互動！
或是以孩子喜歡的暫時轉移注意力

最後最重要的是，
別忘了給予孩子一個溫暖的擁抱🫂
溫柔的擁抱永遠比刺耳的話語更加有效💓

想要獲得《魔法抱抱》嗎！
那就留言告訴小編孩子在外面情緒失控的經驗吧～",,0,04/07/2023 07:03,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02eMQoFZS5ocmDG2c9MCwLoGCFs4j7bC6Bxow1Ta284ooME2zoML49jxFaYF8Xz1Fsl,0,0,相片,,,,,總期間,406,304,164,107,33,46,24,22,,,,,,,,
